Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
141000,1.5614463,13.615384615384615,0.9578097,1.4702898592188738,1.4702898592188738,1.0
142000,1.7043031,21.46969696969697,0.9734607,1.472727271643552,1.472727271643552,1.0
143000,1.9297305,17.88888888888889,0.7650922,0.2351849984239649,0.2351849984239649,1.0
144000,1.6490053,25.17391304347826,0.82354856,0.6343748532235622,0.6343748532235622,1.0
145000,1.6303645,14.0,1.0311251,1.625373141089482,1.625373141089482,1.0
146000,1.6019354,17.418181818181818,0.984156,1.376363610679453,1.376363610679453,1.0
147000,1.5496215,12.73611111111111,1.0577724,1.5986111147536173,1.5986111147536173,1.0
148000,1.6213311,19.11320754716981,1.0013529,1.1679999881982803,1.1679999881982803,1.0
149000,1.5175024,17.21153846153846,1.0022134,1.1824074122640822,1.1824074122640822,1.0
150000,1.3769011,12.22972972972973,1.1646312,1.6375000025880964,1.6375000025880964,1.0
151000,1.3303102,12.0,1.2107283,1.6194805255183926,1.6194805255183926,1.0
152000,1.5441473,21.73076923076923,1.1699206,1.679545452648943,1.679545452648943,1.0
153000,1.5422829,14.711538461538462,1.0432969,0.8966665943463643,0.8966665943463643,1.0
154000,1.404098,18.88,1.0655568,1.1789999639987945,1.1789999639987945,1.0
155000,1.3356206,12.4,1.2021644,1.6633333444595337,1.6633333444595337,1.0
156000,1.3761387,16.916666666666668,1.161891,1.3425925771395366,1.3425925771395366,1.0
157000,1.2894002,27.058823529411764,1.2283329,1.0776314609929134,1.0776314609929134,1.0
158000,1.232271,24.102564102564102,1.2575103,1.0987803936004639,1.0987803936004639,1.0
159000,1.3138438,15.21311475409836,1.2531894,1.536885220496381,1.536885220496381,1.0
160000,1.4817767,17.435294117647057,1.1642584,1.4875000114826595,1.4875000114826595,1.0
161000,1.4123359,12.393939393939394,1.1871301,1.2529999542236328,1.2529999542236328,1.0
162000,1.3967876,33.766666666666666,1.1258757,0.7410713114908763,0.7410713114908763,1.0
163000,1.3030782,11.733333333333333,1.2007084,1.5269736522122432,1.5269736522122432,1.0
164000,1.2316351,23.825,1.2052873,1.121951155546235,1.121951155546235,1.0
165000,1.258955,12.453333333333333,1.1844606,1.6260000093777975,1.6260000093777975,1.0
166000,1.2133598,12.213333333333333,1.2260447,1.7100000198682148,1.7100000198682148,1.0
167000,1.2461661,16.406779661016948,1.2119701,1.4999999835573394,1.4999999835573394,1.0
168000,1.2371387,19.520833333333332,1.1374949,1.224999940643708,1.224999940643708,1.0
169000,1.1207771,11.594936708860759,1.2153546,1.7368749935179948,1.7368749935179948,1.0
170000,1.1886611,12.333333333333334,1.2016071,1.6986666917800903,1.6986666917800903,1.0
171000,1.133132,12.025974025974026,1.1903733,1.6785714510199312,1.6785714510199312,1.0
172000,1.1117176,12.06578947368421,1.2145592,1.6953947465670736,1.6953947465670736,1.0
173000,1.0735774,11.11111111111111,1.2880911,1.786144589803305,1.786144589803305,1.0
174000,1.0510979,16.83132530120482,1.2646357,1.769277108002858,1.769277108002858,1.0
175000,0.9532563,10.704545454545455,1.2301232,1.1977271708575161,1.1977271708575161,1.0
176000,0.985305,10.77450980392157,1.2788348,1.7569767399582752,1.7569767399582752,1.0
177000,0.9412174,11.151515151515152,1.2813355,1.7780487962612292,1.7780487962612292,1.0
178000,0.90412784,10.313953488372093,1.2843655,1.7386363798921758,1.7386363798921758,1.0
179000,0.93809843,10.177777777777777,1.3038428,1.7850000080135133,1.7850000080135133,1.0
180000,0.9131363,11.03448275862069,1.2864094,1.7628048781941577,1.7628048781941577,1.0
181000,0.84784275,10.244186046511627,1.3265388,1.813483153836111,1.813483153836111,1.0
182000,0.8579905,10.74698795180723,1.2866318,1.771764709669001,1.771764709669001,1.0
183000,0.8656073,10.625,1.3327576,1.8419540394311664,1.8419540394311664,1.0
184000,0.92316484,10.102272727272727,1.2528356,1.7308988664927107,1.7308988664927107,1.0
185000,0.84462786,10.021739130434783,1.3133115,1.822527479994428,1.822527479994428,1.0
186000,0.87036365,10.146067415730338,1.2972986,1.8000000026490954,1.8000000026490954,1.0
187000,0.9423674,11.060240963855422,1.2868013,1.7674698657300099,1.7674698657300099,1.0
188000,0.77604246,20.67391304347826,1.2934076,1.257608668959659,1.257608668959659,1.0
189000,0.75401264,10.010989010989011,1.3479621,1.83186812715216,1.83186812715216,1.0
190000,0.77787244,10.177777777777777,1.3264002,1.8211111048857371,1.8211111048857371,1.0
191000,0.7723484,10.377777777777778,1.3487976,1.8233333435323504,1.8233333435323504,1.0
192000,0.79151064,10.264367816091953,1.3281974,1.801162791806598,1.801162791806598,1.0
